PId,averageAMPs_q1,averageAMPs_q2,averageAMPs_q3,averageAMPs_q4,group,hotkeysSetIntensity_q1,hotkeysSetIntensity_q2,hotkeysSetIntensity_q3,hotkeysSetIntensity_q4,hotkeysSet_q1,hotkeysSet_q2,hotkeysSet_q3,hotkeysSet_q4,hotkeysUseIntensity_q1,hotkeysUseIntensity_q2,hotkeysUseIntensity_q3,hotkeysUseIntensity_q4,hotkeysUse_q1,hotkeysUse_q2,hotkeysUse_q3,hotkeysUse_q4,lossCount,ratioWins_q1,ratioWins_q2,ratioWins_q3,ratioWins_q4,sex,totalMatches_q1,totalMatches_q2,totalMatches_q3,totalMatches_q4,totalTime_q1,totalTime_q2,totalTime_q3,totalTime_q4,trainingMatches,trainingMatchesLvl_Count_Cheater_1_Vision,trainingMatchesLvl_Count_Easy,trainingMatchesLvl_Count_Elite,trainingMatchesLvl_Count_Hard,trainingMatchesLvl_Count_Harder,trainingMatchesLvl_Count_Medium,trainingMatchesLvl_Count_Very_Easy,trainingMatchesLvl_Count_Very_Hard,trainingMatchesLvl_SQ_Cheater_1_Vision,trainingMatchesLvl_SQ_Easy,trainingMatchesLvl_SQ_Elite,trainingMatchesLvl_SQ_Hard,trainingMatchesLvl_SQ_Harder,trainingMatchesLvl_SQ_Medium,trainingMatchesLvl_SQ_Very_Easy,trainingMatchesLvl_SQ_Very_Hard,trainingMatchesLvl_Time_Cheater_1_Vision,trainingMatchesLvl_Time_Easy,trainingMatchesLvl_Time_Elite,trainingMatchesLvl_Time_Hard,trainingMatchesLvl_Time_Harder,trainingMatchesLvl_Time_Medium,trainingMatchesLvl_Time_Very_Easy,trainingMatchesLvl_Time_Very_Hard,trainingTime,winCount,winsRatio
3015,18.941884990552648,21.43227155313692,19.801112436577267,20.691468157394695,3,0.010906279424792423,0.0068007160646627604,0.001630344789132161,0.0010342458206583829,10.848484848484848,6.685714285714286,2.0,1.25,0.0014306632487674346,0.000274435088800398,0.00011625958733588957,0.0001737138718320075,1.9393939393939394,0.3142857142857143,0.12,0.17857142857142858,55,0.696969696969697,0.45714285714285713,0.56,0.4642857142857143,2,33,35,25,28,26043,26244,26076,24240,121,,13,,35,1,64,8,,,70.13450356306598,,91.27247584553811,88.17096026207196,74.8107845978962,47.986702525582615,,,9241,,29170,560,56379,7253,,102603,66,0.5454545454545454
3005,21.637072945147224,26.4587294977286,31.370055886171347,31.115276148340538,3,0.0034936345351505135,0.003741982800286186,0.0039144659781703,0.004970730501995981,5.636363636363637,6.428571428571429,5.541666666666667,5.3076923076923075,0.017393262179714385,0.016897783645255092,0.02341995978523975,0.009943506895667696,28.227272727272727,31.238095238095237,38.0,13.615384615384615,38,0.7727272727272727,0.6190476190476191,0.5416666666666666,0.46153846153846156,1,22,21,24,26,25290,25428,25161,24348,93,,4,,18,31,13,3,24,,73.05029250432557,,68.60398622837747,70.92513849377889,70.60216884166394,66.72753864712843,80.48531073354403,,4403,,22255,35159,13546,3599,21265,100227,55,0.5913978494623656
3004,23.79547527199654,26.6112440440349,27.16433906766525,28.451082447032913,3,0.003863988682102548,0.003976137775965223,0.00461495661067152,0.004473421147154651,5.0,5.708333333333333,6.08,6.545454545454546,0.021613985539266523,0.026809033943039476,0.024974496822349784,0.02281167347898694,28.785714285714285,43.25,41.92,36.63636363636363,38,0.8928571428571429,0.5,0.52,0.5,1,28,24,25,22,26298,26398,27045,24274,99,,4,11,4,12,6,5,57,,101.86505196481227,82.1574309773448,96.3750526055731,97.67787321748051,84.45717887725917,92.9881925957578,85.86663541557391,,3257,10341,3787,12058,5592,4392,64588,104015,61,0.6161616161616161
3006,26.892272814816316,29.879691370606757,32.28073084732201,32.87164950323058,3,0.007053821689864125,0.008189271822631568,0.00994031507274967,0.010902133784822788,8.064516129032258,9.096774193548388,11.161290322580646,11.62962962962963,0.04261354812010953,0.04535844496109044,0.0685559251509342,0.08042813358778927,51.54838709677419,53.29032258064516,81.96774193548387,100.51851851851852,51,0.7741935483870968,0.5483870967741935,0.45161290322580644,0.5185185185185185,2,31,31,31,27,26200,25501,25962,23133,120,,4,,15,45,8,5,43,,87.95108344374498,,92.20017189965586,105.55255455239163,87.48737678680871,99.80408777143751,109.48289444747647,,2994,,12871,37914,7468,3682,35867,100796,69,0.575
3021,18.755652406140456,27.53983610692415,28.6698618258497,31.892541254646734,3,0.006427130347232452,0.008474374343687805,0.0068732304184014785,0.007642285499645281,8.03125,11.961538461538462,10.26923076923077,11.909090909090908,0.016852174252157275,0.023433287098660698,0.020251529077917906,0.0313935104688265,21.46875,37.46153846153846,33.57692307692308,49.63636363636363,41,0.78125,0.5769230769230769,0.5,0.5454545454545454,1,32,26,26,22,27681,27961,28053,25112,106,,4,1,12,39,4,5,40,,88.15673558325707,82.87215187694565,87.73828476975868,84.84713374203434,88.3893437798587,66.98826577134992,81.4206991096595,,2949,1102,14525,39502,3367,4517,42840,108807,65,0.6132075471698113
3002,30.17637718376778,32.491846111251306,33.10375419704753,35.68497977607568,3,0.010677132771592233,0.009202620769393419,0.011079634802193093,0.011434397438082201,11.114285714285714,12.074074074074074,13.962962962962964,16.136363636363637,0.027329748927932673,0.03498921681004207,0.02446477526056119,0.02921034907569647,30.97142857142857,47.77777777777778,36.96296296296296,45.40909090909091,47,0.7428571428571429,0.5185185185185185,0.48148148148148145,0.5,1,35,27,27,22,25912,25736,26387,23130,111,,4,,4,38,4,4,57,,118.32663787867739,,108.07694637621915,100.19422035971647,113.93596622321198,82.6990540761056,112.70458202356184,,2775,,3291,39104,2170,3298,50527,101165,64,0.5765765765765766
3022,23.350304603297086,25.339360304645506,30.605697139075733,29.62739337687931,3,0.01145446795444741,0.011946233146904805,0.006085522907379704,0.005264214751854792,16.73076923076923,20.40909090909091,11.5,8.619047619047619,0.04059405064373885,0.05672001518105569,0.05709388835756134,0.0579268844661419,60.46153846153846,101.5909090909091,108.2,96.9047619047619,39,0.6923076923076923,0.5909090909090909,0.45,0.47619047619047616,2,26,22,20,21,27207,26567,27245,24567,89,,5,,40,2,36,5,,,81.57402167022516,,85.01434972916422,90.36563309480621,85.0109793640741,61.27371496624443,,,4751,,50397,3214,42257,4935,,105586,50,0.5617977528089888
3026,22.30107176661682,27.627341328562647,29.390404080111637,30.344688769560474,3,0.005677585063454644,0.006225077693504229,0.005347474673612511,0.005537984241655638,7.846153846153846,11.947368421052632,11.352941176470589,10.0,0.019859811387921637,0.027063105418186434,0.03313217325708884,0.033556243574757935,27.73076923076923,53.26315789473684,74.88235294117646,64.66666666666667,32,0.7692307692307693,0.631578947368421,0.4117647058823529,0.5,1,26,19,17,18,26622,26781,27063,24280,80,,4,,27,37,7,5,,,100.21264504679866,,83.72382787070603,79.881097381095,84.75261009348043,92.00929418651725,,,2442,,33621,57017,8297,3369,,104746,48,0.6
3020,18.467227166139175,24.4066004478695,29.1100260867204,29.707039871825796,3,0.008491691272157872,0.008649440861101752,0.010344016992974919,0.010577508110632936,9.333333333333334,9.961538461538462,15.842105263157896,18.133333333333333,0.021296665622184324,0.030543008332392527,0.035203739631371786,0.034983699679300415,23.22222222222222,38.84615384615385,56.8421052631579,64.13333333333334,37,0.7777777777777778,0.46153846153846156,0.47368421052631576,0.5333333333333333,2,27,26,19,15,21061,22013,21412,19576,87,,3,,47,2,29,6,,,78.35316511820392,,91.29473367950075,89.24792222007008,97.14833045479327,65.60907096875414,,,2008,,47806,1051,27854,5343,,84062,50,0.5747126436781609
3008,29.258310436153792,32.118109192577855,32.3214187020442,36.71087445231975,3,0.02119257208693427,0.02484728142173098,0.028272331753919584,0.028171721666749788,42.833333333333336,59.57142857142857,82.23076923076923,64.83333333333333,0.05554137391015029,0.04897544121633609,0.049587581154295374,0.04709668366222381,120.16666666666667,122.35714285714286,148.30769230769232,111.25,27,0.5,0.5714285714285714,0.5384615384615384,0.5,2,18,14,13,12,26122,24755,26384,19772,57,,38,,,,10,9,,,52.52758035565873,,,,64.71323255616062,52.29771585990832,,,66334,,,,16123,14576,,97033,30,0.5263157894736842
